"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"RT @NeverVoteForBJP: @DigitalAtheist_ @Jaibheem_ @BspUp2017 @SudhinBhadoria @mooknayak2 @BehanJi4CM @sameeullah_dr @DalitRising @kuffir @Pa<U+2026>",FALSE,0,NA,2017-03-02 07:33:32,FALSE,NA,"837204210173296641",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","INDRAJEETPASW11",4,TRUE,FALSE,NA,NA
"RT @NewsX: Centre discriminating against minorities, says Mayawati
@BspUp2017 @BJP4India @RSSorg
https://t.co/zyzdnXI9NT",FALSE,0,NA,2017-03-02 07:33:21,FALSE,NA,"837204164258099200",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mpchalia",14,TRUE,FALSE,NA,NA
"RT @advosiddhu: #<U+0915><U+093E><U+0902><U+0921>_<U+092C><U+094B><U+0932><U+0924><U+093E>_<U+0939><U+0948>
#<U+0926><U+0902><U+0917><U+0947>_<U+092C><U+094B><U+0932><U+0924><U+0947>_<U+0939><U+0948>
#<U+0939><U+0924><U+094D><U+092F><U+093E><U+0930><U+0947>_<U+092C><U+094B><U+0932><U+0924><U+0947>_<U+0939><U+0948>
#<U+091C><U+093F><U+092F><U+093E><U+090A><U+0932>_<U+0924><U+0947><U+0930><U+0940>_<U+0915><U+093C><U+0941><U+0930><U+094D><U+092C><U+093E><U+0928><U+0940>_<U+0915><U+093E>_<U+092C><U+0926><U+0932><U+093E>_<U+0939><U+094B><U+0917><U+093E>
#<U+092C><U+0939><U+0928>_<U+091C><U+0940>_<U+0915><U+094B>_<U+0906><U+0928><U+0947>_<U+0926><U+094B>
@BspUp2017 @invincisa<U+2026>",FALSE,0,NA,2017-03-02 07:32:57,FALSE,NA,"837204059903815681",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>","invincisachin",13,TRUE,FALSE,NA,NA
"RT @madhusharmabjp: <U+092F><U+0942><U+092A><U+0940> <U+0915><U+093F> <U+091C><U+0928><U+0924><U+093E> <U+092E><U+093E><U+0902><U+0917><U+0947> @INCIndia <U+0938><U+0947> <U+0906><U+091C><U+093E><U+0926><U+0940>, @samajwadiparty <U+0938><U+0947> <U+0906><U+091C><U+093E><U+0926><U+0940> @BspUp2017 <U+0938><U+0947> <U+0906><U+091C><U+093E><U+0926><U+0940>,<U+0917><U+0941><U+0902><U+0921><U+093E><U+0930><U+093E><U+091C> <U+0938><U+0947> <U+0906><U+091C><U+093E><U+0926><U+0940>,<U+091C><U+093E><U+0924><U+093F><U+0935><U+093E><U+0926> <U+0938><U+0947> <U+0906><U+091C><U+093E><U+0926><U+0940><U+2026>",FALSE,0,NA,2017-03-02 07:32:50,FALSE,NA,"837204034146680832",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MLMANDOWARA",94,TRUE,FALSE,NA,NA
"RT @BspUp2017: HDFC, ICICI, Axis Bank to charge at least Rs 150 after 4 free transactions a month. 
#BSP #MayawatiNextUPCM #<U+092E><U+0939><U+0902><U+0917><U+093E><U+0908>_<U+0921><U+093E><U+092F><U+0928> htt<U+2026>",FALSE,0,NA,2017-03-02 07:32:50,FALSE,NA,"837204030745018370",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mpchalia",14,TRUE,FALSE,NA,NA
"RT @advosiddhu: #<U+0915><U+093E><U+0902><U+0921>_<U+092C><U+094B><U+0932><U+0924><U+093E>_<U+0939><U+0948>
#<U+0926><U+0902><U+0917><U+0947>_<U+092C><U+094B><U+0932><U+0924><U+0947>_<U+0939><U+0948>
#<U+0939><U+0924><U+094D><U+092F><U+093E><U+0930><U+0947>_<U+092C><U+094B><U+0932><U+0924><U+0947>_<U+0939><U+0948>
#<U+091C><U+093F><U+092F><U+093E><U+090A><U+0932>_<U+0924><U+0947><U+0930><U+0940>_<U+0915><U+093C><U+0941><U+0930><U+094D><U+092C><U+093E><U+0928><U+0940>_<U+0915><U+093E>_<U+092C><U+0926><U+0932><U+093E>_<U+0939><U+094B><U+0917><U+093E>
#<U+092C><U+0939><U+0928>_<U+091C><U+0940>_<U+0915><U+094B>_<U+0906><U+0928><U+0947>_<U+0926><U+094B>
@BspUp2017 @invincisa<U+2026>",FALSE,0,NA,2017-03-02 07:32:32,FALSE,NA,"837203955167940608",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","INDRAJEETPASW11",13,TRUE,FALSE,NA,NA
"RT @BspUp2017: <U+0905><U+0932><U+094D><U+092A><U+0938><U+0902><U+0916><U+094D><U+092F><U+0915> <U+092C><U+0938><U+092A><U+093E> <U+0915><U+094B> <U+0938><U+092E><U+0930><U+094D><U+0925><U+0928> <U+0915><U+094D><U+092F><U+094B><U+0902> <U+0915><U+0930> <U+0930><U+0939><U+0947> <U+0939><U+0948><U+0902> <U+091C><U+0930><U+0942><U+0930> <U+0926><U+0947><U+0916><U+0947> ?? <U+0915><U+094D><U+092F><U+094B><U+0915><U+093F><U+0902> #<U+0915><U+093E><U+092E>_<U+0926><U+093F><U+0916><U+0924><U+093E>_<U+0939><U+0948> <U+092C><U+0939><U+0928> <U+091C><U+0940> <U+0915><U+0940> <U+0938><U+0930><U+0915><U+093E><U+0930> <U+092E><U+0947><U+0902>.. 

#<U+0939><U+093E><U+0925><U+0940>_<U+092A><U+0930>_<U+091D><U+092E><U+093E><U+091D><U+092E>_<U+0935><U+094B><U+091F> #BS<U+2026>",FALSE,0,NA,2017-03-02 07:32:21,FALSE,NA,"837203911417053185",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mpchalia",14,TRUE,FALSE,NA,NA
"RT @DalitLiveMatter: People of UP wants to come out of SPs hell to #BSPs heaven @BspUp2017 @BSP4BHARAT @BSPSocialMedia @AmbedkarCaravan  
h<U+2026>",FALSE,0,NA,2017-03-02 07:32:20,FALSE,NA,"837203906790838272",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","INDRAJEETPASW11",4,TRUE,FALSE,NA,NA
"RT @BspUp2017: <U+092A><U+0942><U+0930><U+094D><U+0935><U+093E><U+0902><U+091A><U+0932> <U+0930><U+093E><U+091C><U+094D><U+092F> <U+092C><U+0928><U+093E><U+0928><U+0947> <U+0915><U+094B>, #<U+092C><U+0939><U+0928>_<U+091C><U+0940>_<U+0915><U+094B>_<U+0906><U+0928><U+0947>_<U+0926><U+094B>

#BSP #MayawatiNextUPCM
1/n https://t.co/Kutld2jmm2",FALSE,0,NA,2017-03-02 07:32:13,FALSE,NA,"837203875945934848",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","INDRAJEETPASW11",10,TRUE,FALSE,NA,NA
"RT @SpecialCoverage: <U+0938><U+092A><U+093E> <U+0935><U+093F><U+0927><U+093E><U+092F><U+0915> <U+0915><U+093E> <U+0927><U+092E><U+0915><U+0940> <U+092D><U+0930><U+093E> <U+0932><U+0947><U+091F><U+0930> <U+0939><U+0941><U+0906> <U+0935><U+093E><U+092F><U+0930><U+0932>, <U+092A><U+0940><U+0921><U+093C><U+093F><U+0924> <U+0915><U+094B> <U+090F><U+0938><U+090F><U+0938><U+092A><U+0940> <U+0928><U+0947> <U+0926><U+093F><U+090F> <U+0917><U+0928><U+0930>!
@Uppolice @Igzoneagra @BJP4UP @BspUp2017 https://t<U+2026>",FALSE,0,NA,2017-03-02 07:31:52,FALSE,NA,"837203789115334657",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Atulpandeysvi",1,TRUE,FALSE,NA,NA
